id,name,property_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews,review_scores_rating
4597473,Large Sunny 1 bedroom near the Hill,House,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$50.00,2,23,88
5023531,Comfortable studio with dinosaur.,House,5,1,1,2,"{Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$100.00,1,12,92
7769625,Suburban living in the city!,House,4,2,2,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",$65.00,1,0,
7826994,Great price for DC room,House,2,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",$55.00,2,4,100
792578,Lovely Comfortable Home near Metro,House,8,2.5,3,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly""}",$129.00,1,58,89
7384867,"Cozy, quiet, clean DC room",House,1,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",$45.00,1,4,90
212586,[1375-2/1]2BR 1Block to White House,Apartment,5,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$299.00,3,34,95
786804,[1375-2B]1 Block to White House,Apartment,5,2,2,2,"{TV,""Cable TV"",Internet,""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",$309.00,4,8,95
8595649,Boat show Annapolis sleeps 6,Boat,7,1,2,4,{},$375.00,1,0,
4729118,Downtown - 2 BR / 2 BA with Parking,Apartment,4,2,2,3,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$180.00,7,48,99
2790026,Walk to the White House - Thomas Cr,Apartment,4,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$149.00,3,32,86
5844616,Lux 2BR Apt near Convention Center ,Apartment,5,2,2,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$337.00,3,6,100
96259,Lux 2BR - Near Covention Center,Apartment,4,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$299.00,3,7,83
23378,[1396] 1 BR at Newseum Residences,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$249.00,4,6,96
5405828,Rooftop Studio & DC 360 view,Apartment,3,1.5,0,1,"{""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",Shampoo}",$126.00,2,5,90
8167267,Luxury downtown condo,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$99.00,1,1,100
4808149,2 Bedroom  - Near Convention Center,Apartment,4,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$299.00,3,2,90
924888,"[1038]1BR At 460 L Street, Penn Q",Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Air Conditioning"",Kitchen,Gym,Heating,Washer,Dryer}",$199.00,7,1,100
4659838,1 Bed Room Apt - Next to Capitol,Apartment,3,1,1,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",$89.00,1,1,
8664363,Studio apartment in chinatown,Apartment,2,1,0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Shampoo}",$165.00,1,0,
786693,[1396-2/3]2BR at Newseum Residences,Apartment,4,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$309.00,4,1,80
8133514,Luxury Studio in Heart of DC,Apartment,2,1,0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$115.00,1,0,
1304225,Sunny Studio in the Heart of DC,Apartment,4,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Smoking Allowed"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",$130.00,1,85,91
7637938,Spacious 1BR apt in heart of DC!,Apartment,2,2,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$95.00,1,0,
6744470,Luxuary apt in downtown DC,Apartment,1,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,Heating,Washer,Dryer,""Smoke Detector"",Essentials}",$50.00,2,6,97
5869529,Lux Furnished 1BR Newseum Apt.,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",$569.00,3,0,
3672217,Luxury Sublet in Great Location,Apartment,1,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,Essentials}",$55.00,20,0,
7596192,Spl. Price Budget bed Union Station,House,2,1.5,1,1,"{""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",$49.00,1,3,73
6900870,Airy Loft In Downtown!,Loft,4,1,2,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",$250.00,3,4,100
36943,[1701] Brand New Loft Apt-U St Corr,Apartment,2,,1,1,"{TV,""Cable TV"",Internet,""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer}",$198.00,7,0,
1839589,Lux 2BR Newseum Apt on the Mall,Apartment,5,2,2,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$311.00,3,3,100
2115864,"Chinatown studio, amazing location",Apartment,2,1,0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",$95.00,2,35,76
7825726,Spacious room by Convention Center,Apartment,1,1,1,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,Breakfast,""Pets live on this property"",Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",$59.00,1,1,100
3172888,Best Location Luxury 1 BR,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$167.00,5,31,94
6106389,Capitol City Chinatown Getaway,Apartment,3,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",$165.00,1,0,
2477325,Master bedroom in NW DC,House,3,1.5,1,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$104.00,2,11,75
805490,Awesome Location! -- Clean Studio,Apartment,2,,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating}",$99.00,1,169,82
4811421,Washington Suite,Apartment,4,1,1,3,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Essentials,Shampoo}",$159.00,1,0,
6430122,Downtown Luxury Furnished Studio,Apartment,2,1,0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$190.00,3,13,95
4044606,Lux 1BR Apt near Logan Circle,Apartment,3,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$246.00,3,0,
6376317,Luxury Apt In Heart of DC,Apartment,3,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$200.00,2,14,98
1584147,Comfortable Modern Downtown Condo,Apartment,3,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer}",$215.00,1,34,95
8514469,Luxury- Right in the heart of DC,Condominium,4,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",$450.00,1,0,
7572512,Luxury 1 BR Suite Near Logan Circle,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",$234.00,3,0,
2477330,Cool bedroom: most cntrl part of DC,House,2,1.5,1,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",$110.00,2,33,91
7916003,Luxury Corporate Apartment in NW DC,Apartment,4,2,2,2,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",$225.00,3,0,
216398,[1396-1/2] 1BR - Newseum Residences,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$249.00,4,4,100
7114075,"Cozy, clean and convenient condo",Condominium,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$109.00,1,0,
7258774,2 Bed/2bath Apt. in Downtown DC,Apartment,4,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$250.00,3,1,100
3961511,Large/Comfy 1-BR Loft near Capitol ,Apartment,4,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$135.00,2,2,100
5353107,Comfortable Home Howard Homecoming,Apartment,3,2,1,2,"{TV,""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$87.00,2,2,80
536232,"""The Executive"" Flat - DC - 442",Apartment,4,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$210.00,1,103,92
3477770,Spacious Home in Downtown DC,House,10,2,3,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",$300.00,3,5,100
5411135,[1396-S]Studio At Newseum ,Apartment,2,1,0,1,"{TV,""Cable TV"",Internet,""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",$189.00,4,0,
4772168,Private Room/Bath Near Convention ,Apartment,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Doorman,Gym,""Pets live on this property"",Cat(s),""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",$120.00,1,0,
7474964,3 blocks to Convention Ctr DC,Apartment,2,1,1,1,"{""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",Essentials}",$200.00,1,1,100
2707225,One Block from the White House!  ,Apartment,3,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$269.00,1,6,88
7630675,Luxury 1BR Apt in Newseum.,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",$569.00,3,0,
6288255,2 bedroom Condo w/private yard,Apartment,4,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$120.00,1,3,93
6812558,Private Bath & Parking in Downtown,Apartment,1,1,1,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$109.00,2,1,100
6626883,Fresh & New Apartment in the City!,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",$150.00,2,4,90
1562024,Le Petit Coin de L'Enfant,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,Washer,Dryer,Essentials}",$95.00,2,70,81
6370764,Trendy Logan Circle apartment!,Apartment,4,1,1,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo}",$119.00,1,0,
8390917,"Room in Downtown DC, Walk to Metro",Apartment,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,Gym,Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$97.00,1,2,100
2339961,Union Station/Chinatown/Downtown,Loft,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""First Aid Kit"",Shampoo}",$99.00,1,51,94
3593404,"Luxury 1BR, Penthouse, Walk 2 Metro",Apartment,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,Essentials}",$295.00,1,28,97
6542545,Great DC View - Penthouse Loft,Loft,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$149.00,2,9,96
6911905,Brand New Apt in the NOMA district,Apartment,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,Washer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$110.00,1,10,92
8460219,City Center Convenience Near Metro!,Apartment,5,1,2,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",$180.00,2,1,100
7870051,Cozy studio Capitol/Union/Gtown Law,Apartment,2,1,0,2,"{""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$150.00,3,3,80
1498731,Fresh Fun Walk to Convention Center,Apartment,6,1,0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$150.00,3,24,86
4629445,Huge Unit Near Everything!,Apartment,5,2.5,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$155.00,2,23,99
14570,Downtown Spacious BR /Private Bath,Apartment,3,1,1,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$85.00,3,338,97
